userId,movieId,rating,timestamp
271,32,4.0,1107785074
271,50,3.5,1107785309
272,1,4.0,1453587590
273,1,4.5,1466945564
274,22,2.5,1074104221
275,1,5.0,1350254117
275,3,4.0,1326919897
275,16,4.5,1350771182
275,39,4.5,1386885563
275,50,3.5,1350771191
279,2,3.0,838231842
279,10,3.0,838231354
279,21,1.0,838231505
279,34,3.0,838231458
279,47,3.0,838231458
279,50,5.0,838231549
280,11,3.0,905583247
280,17,5.0,905583247
280,28,5.0,905583453
282,1,4.0,1111493773
282,10,3.0,1111493968
282,22,3.0,1111492748
282,32,3.5,1111493903
283,1,3.0,1114997963
283,7,3.5,1114998425
283,17,2.5,1131817444
283,32,4.0,1114998004
283,36,3.0,1130008541
283,47,3.0,1114998051
283,50,4.0,1114998027
284,1,3.0,853878868
284,3,3.0,853878917
284,5,4.0,853878917
284,6,5.0,853878917
284,7,1.0,853878917
284,12,1.0,853879034
284,14,3.0,853878955
284,17,1.0,853878869
284,25,3.0,853878869
284,32,4.0,853878868
284,36,4.0,853878917
285,1,4.0,965091874
285,2,3.0,965089266
285,3,3.0,965092752
285,10,4.0,965091528
285,19,1.0,965093017
285,32,5.0,965088482
285,44,2.0,965542404
285,47,5.0,965091247
285,50,5.0,965090397
286,23,4.0,979179836
287,1,5.0,1469161081
287,2,5.0,1469162190
287,13,4.5,1470167166
288,2,4.0,845862466
288,6,3.0,845862667
288,10,3.0,845862233
288,19,5.0,845862330
288,25,4.0,845862619
288,31,3.0,845862722
288,39,3.0,845862359
288,44,1.0,845862596
288,47,5.0,845862270
290,10,4.5,1445337576
290,47,5.0,1445337326
290,50,4.5,1445337263
291,47,4.5,1111489466
292,1,4.0,1140049726
292,2,3.5,1140051284
292,5,4.0,1140153456
292,10,4.0,1140051151
292,11,4.5,1140050157
292,16,4.5,1140049807
292,32,4.5,1140051072
292,39,4.5,1140051201
292,47,4.5,1140050095
292,50,5.0,1140050553
293,1,4.0,1064615574
294,1,4.0,1047071649
294,5,3.5,1062619499
294,7,5.0,1047072215
294,10,3.5,1054068559
294,11,3.0,1048536701
294,12,4.0,1062621382
294,17,4.0,1048536399
294,26,3.5,1082754003
294,28,4.5,1102107967
294,34,3.0,1047071968
294,39,4.0,1048536677
294,44,3.0,1054068756
294,48,3.5,1106705556
295,6,4.5,1100132745
295,10,4.5,1100132288
295,39,4.0,1100132738
295,47,4.5,1100132248
295,50,4.5,1112545460
298,2,5.0,1447369122
298,6,3.5,1446576656
298,19,4.0,1447369129
299,16,4.5,1344185928
299,29,4.5,1344183896
299,32,5.0,1344183785
299,47,4.5,1344427470
300,32,4.5,1108049525
302,10,3.0,843720729
303,25,3.5,1299489759
303,32,3.0,1299449785
303,47,2.5,1299446741
303,50,3.5,1299439935
304,14,4.0,1352656620
304,25,5.0,1352656153
304,47,5.0,1352655655
304,50,4.5,1352654894
306,1,3.0,956083012
306,2,4.0,939716745
306,5,2.0,956082033
306,7,2.0,939717948
306,11,4.0,939718559
306,14,3.0,939724401
306,16,4.0,939722228
306,17,4.0,939720907
306,19,4.0,939720147
306,21,4.0,939715755
306,25,4.0,939721044
306,34,4.0,939717358
306,35,3.0,939724401
306,37,3.0,941546415
306,39,5.0,939718559
306,45,4.0,939718559
306,47,4.0,939716937
306,50,4.0,939716937
307,47,4.0,1209126049
307,50,5.0,1209039937
308,17,4.0,854376177
308,39,4.0,854376623
308,45,3.0,854377203
308,47,3.0,854376560
309,50,5.0,1114566499
310,31,1.5,1414188058
311,1,3.0,898007830
311,6,4.0,1080681367
311,7,3.0,898007831
311,10,3.0,898007870
311,11,5.0,898526635
311,14,3.0,898007870
311,15,2.0,898008634
311,16,2.0,898008634
311,17,2.0,898008634
311,20,1.5,1062015416
311,21,4.0,898007647
311,23,2.0,898007870
311,24,1.5,1062015179
311,27,2.0,898008658
311,28,2.0,898008658
311,31,3.0,898007906
311,34,4.5,1062014388
311,39,3.0,898007906
311,40,3.0,898007947
311,43,1.5,1062015566
311,45,4.0,898007947
311,47,0.5,1062015877
311,48,3.0,898007947
311,50,3.0,898007989
312,1,5.0,959933200
312,2,2.0,959935514
312,6,5.0,959931608
312,7,1.0,959934156
312,10,1.0,959931688
312,11,3.0,959933834
312,17,3.0,959934746
312,21,2.0,959931319
312,25,4.0,959934644
312,28,5.0,959934644
312,32,2.0,959939065
312,34,2.0,959993015
312,36,4.0,959933117
312,39,5.0,959933924
312,45,5.0,959933896
312,50,5.0,959937256
313,1,4.0,1105354580
313,2,3.0,1101033291
313,5,3.5,1105355064
313,10,3.5,1105354679
313,19,2.5,1105354923
313,25,3.0,1105354786
313,32,3.0,1101033175
313,34,4.0,1105354644
313,47,4.0,1105354631
314,1,2.0,1437338091
315,39,1.0,1046663491
318,1,1.0,862902604
318,5,3.0,862902663
318,6,3.0,862902663
318,9,4.0,862902803
318,36,3.0,862902663
318,41,3.0,862902858
319,11,4.0,834759704
319,17,3.0,834759756
319,39,3.0,834759561
321,1,3.0,939420838
321,21,5.0,939420702
321,50,4.0,939420971
324,1,4.0,1451524648
324,2,4.0,1451524483
324,19,3.0,1451524520
324,32,3.5,1451524254
324,34,5.0,1451524308
325,31,4.5,1356316520
327,32,4.0,1225363971
327,47,3.5,1225363967
328,1,4.0,1147996106
328,25,3.0,1148006147
328,34,4.0,1147996835
329,1,5.0,867072004
329,3,3.0,867072039
329,5,3.0,867072039
329,6,5.0,867072039
329,7,4.0,867072073
329,25,5.0,867072005
329,32,3.0,867072004
330,16,3.0,948574059
330,22,3.0,948576623
330,25,3.0,948577275
330,32,4.0,948578017
330,41,5.0,948577200
330,50,4.0,948731488
331,24,4.0,1323373212
333,1,4.0,1441197471
334,1,5.0,1447031887
336,1,2.0,995826976
338,2,3.0,841656624
338,17,4.0,841656668
338,25,4.0,841656889
338,31,3.0,841656923
338,34,4.0,841656380
338,36,4.0,841656923
338,39,3.0,841656489
338,47,4.0,841656328
339,47,4.5,1446664412
340,6,4.0,1410374053
340,47,5.0,1410374238
341,14,4.0,1240055572
341,31,4.5,1240055463
342,14,3.0,945125271
342,25,4.0,945124900
342,36,4.0,945123774
342,50,5.0,945123389
343,1,5.0,881166397
343,6,5.0,881166915
343,25,5.0,881166495
343,32,4.0,881166832
343,36,4.0,881166665
343,41,2.0,881166832
344,1,4.0,853736711
344,5,2.0,850723898
344,23,3.0,850728598
344,29,3.0,850725820
344,34,1.0,850727257
344,39,3.0,853736623
344,46,3.0,850727867
344,47,5.0,850725078
344,50,5.0,850727506
345,1,4.5,1106949170
345,5,2.0,1109278713
345,6,2.5,1106949297
345,25,4.0,1106949274
345,32,5.0,1106948903
345,34,4.0,1106949220
345,36,2.5,1106949280
345,45,3.5,1106864318
345,47,4.5,1106949213
345,50,4.5,1106948900
346,2,2.0,1044652107
346,29,2.0,1159125941
346,32,3.0,1044650722
346,47,2.5,1159128814
348,24,2.0,960838511
348,32,5.0,960838861
350,1,4.0,1005938887
350,36,5.0,1011046129
350,50,4.0,1006983651
352,32,3.5,1420521602
352,47,4.0,1420521236
353,1,3.5,1112268707
353,2,2.0,1114172641
353,10,3.0,1112269534
353,19,2.5,1114172667
353,21,3.0,1114172187
353,32,2.5,1112268781
353,34,0.5,1112269498
353,47,3.5,1137410807
354,1,5.0,846062607
354,11,5.0,846062456
354,44,4.0,846062533
355,1,3.0,1130104529
355,2,3.0,1130105802
355,6,4.0,1130105736
355,10,3.5,1130105680
355,19,3.0,1130104070
355,32,4.0,1130104575
355,47,5.0,1130104016
355,50,3.5,1130104665
357,1,5.0,832768614
357,19,4.0,832768689
357,32,5.0,832768675
357,48,4.0,832768792
358,1,5.0,957480017
358,3,1.0,957479796
358,5,2.0,957795334
358,6,3.0,957481884
358,7,4.0,957479451
358,11,3.0,957479332
358,12,1.0,957795321
358,17,5.0,957479132
358,19,1.0,957795512
358,21,4.0,957480201
358,32,3.0,957535632
358,34,5.0,957535406
358,39,5.0,957479350
358,46,1.0,957479762
358,47,3.0,957534524
358,48,3.0,957479812
358,50,5.0,957534412
360,47,4.0,967345012
360,50,5.0,967345139
361,1,3.0,864050973
361,3,4.0,864051071
361,7,3.0,864051197
361,9,3.0,864051357
361,12,3.0,864051423
361,14,4.0,864051274
361,17,5.0,864050973
361,25,4.0,864050974
361,32,3.0,864050973
361,41,4.0,864051423
362,50,5.0,1217952715
363,1,5.0,942344684
363,29,4.0,942345584
363,32,4.0,942345584
363,34,5.0,938890526
363,47,5.0,938890950
363,48,4.0,942344923
363,50,4.0,938890887
364,47,0.5,1444534953
366,24,4.0,1306282555
366,44,3.5,1306282507
367,6,2.0,1128631216
367,21,3.0,1128633376
369,2,3.0,847465664
369,10,3.0,847465494
369,21,3.0,847465592
369,32,4.0,847465620
369,39,3.0,847465620
369,47,4.0,847465541
369,50,3.0,847465592
370,32,4.5,1096511821
370,44,4.0,1096512154
371,17,4.5,1462744286
371,47,4.5,1462737831
373,16,4.0,938979342
373,25,4.0,938980304
373,34,4.0,938979750
373,36,4.0,938979530
373,39,5.0,938979601
373,45,4.0,938980460
373,50,4.0,938980398
375,10,4.0,845491929
378,50,3.0,1443291723
379,1,3.5,1378180411
379,32,4.0,1378180038
379,47,4.5,1378180195
380,1,4.0,1048092869
380,6,4.0,952358438
380,11,2.0,949367730
380,16,4.0,1204995996
380,19,4.0,949367918
380,21,4.0,949367561
380,22,3.0,1151120862
380,24,3.0,949384487
380,25,4.0,949374401
380,32,5.0,1038621928
380,34,4.0,949367479
380,39,3.0,949367778
380,45,3.0,949367602
380,47,5.0,1038621751
380,50,5.0,1022553465
381,5,4.0,1018646002
381,25,5.0,1018682762
381,36,5.0,1018682625
381,47,1.0,1018646183
382,1,3.5,1371772711
382,2,3.0,1371780062
382,5,3.0,1371829454
382,7,5.0,1371778225
382,11,5.0,1371773175
382,17,4.0,1371773255
382,34,4.0,1371772733
382,39,2.0,1371780980
382,48,3.5,1371777858
383,1,5.0,852806429
383,6,3.0,852809757
383,9,2.0,852809531
383,14,3.0,852806963
383,21,3.0,789652009
383,25,2.0,852806430
383,29,3.0,852806794
383,32,5.0,852806429
383,34,5.0,852810527
383,36,3.0,852806794
383,47,5.0,789652009
384,10,3.5,1168644826
384,19,3.0,1153417956
384,23,3.0,1153762438
384,34,3.0,1153498169
384,47,4.0,1153740744
385,6,5.0,836679569
385,10,3.0,836679100
385,11,4.0,836679319
385,16,5.0,836679592
385,17,3.0,836679381
385,19,3.0,836679159
385,21,4.0,836679159
385,22,3.0,836679569
385,25,3.0,836679499
385,36,4.0,836679544
385,39,4.0,836679182
385,45,4.0,836679709
385,47,5.0,836679129
385,50,5.0,836679182
386,16,4.0,1047028416
386,25,4.0,1047028123
386,31,2.0,1047028867
386,32,4.0,1047028456
386,50,4.0,1047029040
387,11,4.0,975142478
387,21,4.0,974675065
387,36,3.0,974791396
388,6,5.0,946520615
388,10,2.0,946521781
388,14,4.0,946527775
388,16,3.0,946534269
388,20,1.0,946521220
388,22,4.0,946522830
388,23,2.0,946534576
388,25,4.0,946532317
388,29,3.0,965182022
388,32,4.0,946527074
388,36,4.0,946527132
388,39,3.0,946533260
388,41,2.0,946525631
388,42,2.0,946520999
388,45,2.0,946523444
388,47,5.0,946522753
388,49,3.0,946528236
388,50,5.0,946522650
389,2,4.0,829491840
389,5,4.0,829491839
389,10,4.0,829491840
389,19,1.0,829492315
389,22,3.0,829495183
389,23,2.0,829492315
390,1,4.0,867073566
390,3,5.0,867072842
390,7,3.0,867072884
390,9,3.0,867076328
390,10,3.0,867076126
390,11,5.0,867075845
390,14,2.0,867072919
390,15,3.0,867076269
390,17,4.0,867072803
390,21,5.0,867076176
390,32,1.0,867072802
390,43,3.0,867074211
390,44,3.0,867076269
391,4,2.0,891534197
391,17,4.0,891533092
391,35,5.0,891533260
391,45,3.0,891533920
391,46,4.0,891534104
391,47,3.0,891533670
391,50,5.0,891533526
393,16,2.5,1058471878
394,31,2.0,1297524887
394,32,4.0,1298378877
394,39,3.0,1298379688
394,47,4.0,1298379179
394,50,4.5,1297525294
396,1,5.0,834998311
396,2,3.0,834998422
396,10,3.0,834998293
396,11,3.0,839253775
396,12,4.0,838629846
396,15,4.0,834998937
396,17,4.0,839252545
396,24,3.0,834998979
396,29,4.0,839256240
396,32,3.0,838629761
396,44,3.0,834998502
396,47,3.0,838629684
396,50,4.0,834998349
399,10,3.0,841562243
399,25,4.0,841562580
399,47,2.0,841562530
399,50,4.0,841562332
400,10,3.0,840205137
400,21,4.0,840205221
400,32,4.0,840205237
400,34,4.0,840205170
400,39,4.0,840205237
400,47,4.0,840205170
400,50,5.0,840205221
401,1,5.0,977459322
402,1,2.0,1443393600
402,11,4.5,1462947988
402,13,4.5,1462948266
403,1,4.0,850779492
403,25,3.0,850779492
403,32,3.0,850779492
404,6,4.0,1026927798
405,10,3.5,1097769358
406,1,3.5,1447951646
407,1,4.0,962646314
407,14,4.0,962648347
407,25,4.0,1085507289
407,32,4.0,962647111
407,36,4.0,962646804
407,41,5.0,962675654
407,50,4.0,962646253
408,1,2.0,933035002
408,16,2.0,933037621
408,17,4.0,933035241
408,18,5.0,933116210
408,21,5.0,933114620
408,32,4.0,933036132
408,39,4.0,933119358
408,45,4.0,933119441
408,47,5.0,933033418
408,50,5.0,933032097
409,1,5.0,828212413
409,15,1.0,831090605
409,16,4.0,828212412
409,21,5.0,828212412
409,22,1.0,831090605
409,25,4.0,828212412
409,30,5.0,828212412
409,32,3.0,828212412
409,34,5.0,831090605
409,35,4.0,828212412
409,46,4.0,831090605
409,47,5.0,828213115
409,50,4.0,828213115
410,1,5.0,1434057935
410,32,4.5,1434057966
410,34,1.5,1434057979
411,24,5.0,944931682
412,1,4.0,993088074
412,19,3.0,993091327
412,27,3.0,993089400
412,39,3.0,993088307
412,50,4.0,993087974
413,6,5.0,850890598
413,7,5.0,850890598
413,17,3.0,850890557
413,25,4.0,850890557
414,21,4.0,1039390453
414,24,2.0,1039390286
414,28,4.0,1039390382
414,46,2.0,1039390453
415,10,4.0,848984824
415,34,4.0,848984886
415,50,5.0,848984934
416,3,4.0,841447146
416,7,4.0,841447107
416,10,4.0,841446669
416,11,4.0,841446809
416,19,3.0,841446722
416,20,3.0,841447146
416,22,4.0,841446959
416,32,3.0,841446767
416,39,3.0,841446748
417,1,3.5,1112585993
418,1,3.5,1132180691
418,2,2.0,1132178551
418,10,2.5,1132178305
418,47,3.5,1132178233
418,48,3.0,1132180974
419,1,4.5,1110049948
419,21,3.5,1110050033
419,34,4.0,1110049997
419,50,4.0,1110050211
420,32,4.0,892821557
421,1,2.0,835170129
421,11,5.0,835170327
421,34,3.0,835170160
421,39,3.0,835170225
422,1,5.0,980859727
422,25,5.0,980859792
422,34,4.0,980859748
422,36,5.0,980859727
422,39,4.0,980860120
423,16,3.5,1353700733
423,32,4.5,1353702469
424,39,3.5,1088826826
425,1,4.5,1112383737
425,3,0.5,1112383600
425,50,4.0,1112383800
426,1,3.0,1312723226
426,2,3.0,1310374386
426,32,2.0,1310376031
426,47,4.0,1313019611
428,1,5.0,1304131910
428,2,3.0,1304136764
428,10,2.5,1304136575
428,16,5.0,1304142362
428,34,3.0,1304132685
428,50,4.5,1304131941
430,1,4.0,1172908978
430,3,1.5,1111488810
430,6,4.0,1111489263
430,10,3.5,1172908696
430,19,2.0,1111488716
430,21,5.0,1172909126
430,25,4.5,1111579872
430,29,5.0,1111579350
430,32,5.0,1111489823
430,34,3.5,1172909176
430,47,5.0,1111489134
430,50,5.0,1111489279
431,1,4.5,1165547529
431,5,4.5,1140455425
431,17,5.0,1165548246
431,41,5.0,1165548141
431,47,5.0,1165547618
431,50,5.0,1165546804
432,1,5.0,1271227588
432,32,5.0,1138382928
432,47,5.0,1138382869
432,50,5.0,1138382864
433,1,4.5,1417930541
433,6,5.0,1417930660
433,11,1.5,1417930769
433,16,4.5,1417930766
433,19,2.5,1417930709
433,32,4.0,1417930548
433,36,3.0,1417930691
433,47,5.0,1417930576
433,50,3.5,1417930567
434,1,4.0,886372746
434,6,4.0,886373053
434,17,5.0,886372794
434,25,5.0,886372794
434,28,4.0,886374463
434,32,4.0,886372696
434,34,4.0,886374222
434,36,5.0,886372696
434,50,5.0,886374081
435,32,5.0,891508567
437,1,4.0,831693610
437,48,3.0,831691596
438,50,5.0,1472550855
439,34,1.0,1041114896
439,39,4.0,1041114896
439,45,4.0,1041114934
440,1,4.0,835337057
440,2,4.0,835337237
440,32,3.0,835337099
440,47,4.0,835337079
440,50,4.0,835337099
442,1,4.0,1227920032
442,2,4.0,1227969149
442,3,4.5,1227969381
442,16,4.5,1227969295
442,25,1.0,1227921695
442,34,3.5,1227920128
442,36,4.5,1227969086
442,47,4.5,1227920086
447,1,3.0,832492847
447,2,3.0,832493108
447,6,3.0,832493230
447,10,3.0,832492847
447,11,3.0,832493040
447,17,3.0,832493040
447,19,3.0,832492963
447,21,3.0,832492911
447,25,4.0,832493175
447,34,3.0,832492936
447,36,4.0,832493175
447,39,3.0,832492963
447,48,3.0,832493175
448,1,3.0,1444761397
449,32,4.0,836927059
449,47,4.0,836907547
450,29,4.5,1449354100
450,47,5.0,1449349727
450,50,5.0,1449349256
452,1,3.5,1133735252
452,3,1.0,976423199
452,5,3.0,976422557
452,6,4.0,976423753
452,7,3.0,976422719
452,11,4.0,976419907
452,14,5.0,976420715
452,16,4.0,976420133
452,17,4.0,976419438
452,18,3.0,976423954
452,19,1.0,976427428
452,22,3.0,976424048
452,24,2.0,976420743
452,27,3.0,976421239
452,29,4.0,976424683
452,31,2.5,1077114665
452,34,4.0,1067732233
452,36,5.0,976419552
452,39,3.0,976421630
452,43,4.0,976425795
452,45,3.0,976419946
452,47,2.5,1151810489
453,44,4.0,994622468
454,50,5.0,1463382448
455,1,3.5,1110395566
455,47,4.5,1110395657
456,1,3.5,1432307903
457,1,1.5,1471386200
457,3,1.5,1471385241
457,5,1.0,1471385747
457,6,3.0,1471386884
457,10,2.0,1471385100
457,16,3.5,1471386880
457,18,2.5,1471388600
457,19,1.5,1471387811
457,20,2.5,1471578972
457,31,1.5,1471385561
457,32,3.0,1471384581
457,34,1.0,1471386491
457,39,2.0,1471386519
457,45,3.0,1471383926
457,47,4.5,1471384576
457,50,3.0,1471383313
458,1,3.5,1365115663
458,10,4.0,1365115941
458,34,3.0,1365115878
458,47,4.0,1365115711
459,1,5.0,859210690
459,3,4.0,859210733
459,6,4.0,859210733
459,7,3.0,859210733
459,14,4.0,859210803
459,25,5.0,859210691
459,32,4.0,859210690
459,36,4.0,859210733
460,1,4.5,1072836909
460,4,3.5,1072837815
460,29,4.0,1072836608
460,32,4.0,1072836688
460,45,4.0,1072836078
460,47,2.5,1072836886
460,48,2.5,1072836067
460,50,4.5,1072836483
461,1,3.5,1090907386
461,4,1.5,1090908852
461,6,4.0,1091067217
461,7,0.5,1091049760
461,10,2.0,1090907439
461,11,1.5,1090907986
461,16,3.0,1090908858
461,17,4.5,1091049784
461,18,1.5,1091959887
461,21,3.0,1091958515
461,22,2.0,1091958962
461,25,2.5,1090908000
461,29,3.5,1091959504
461,31,2.0,1091959143
461,34,3.5,1091958458
461,36,3.0,1091958547
461,39,4.5,1090908007
461,44,0.5,1090908838
461,47,5.0,1090907975
461,48,2.0,1091958954
461,50,4.0,1090908012
462,21,3.5,1115312737
463,1,3.0,1049913385
463,7,4.0,1050499745
463,11,3.0,1049924343
463,17,4.0,1050499223
463,24,2.0,1050439270
463,25,3.0,1050499156
463,32,4.0,1050439203
463,39,3.0,1049924900
463,47,4.0,1049922469
463,48,3.0,1050499840
463,50,5.0,1049913552
464,10,5.0,829911793
464,39,5.0,829912558
465,17,5.0,1170653276
465,39,4.5,1170653255
466,1,5.0,944892273
466,2,3.0,944978286
466,25,3.0,945139829
466,34,4.0,944979430
466,36,3.0,945317020
466,39,4.0,944979604
466,41,4.0,945010502
466,48,3.0,944979236
466,50,4.0,945139638
467,43,4.0,939063188
468,1,4.0,1296195523
468,2,2.0,1296195941
468,3,2.5,1296196738
468,6,3.5,1296195765
468,10,3.0,1296195616
468,11,2.0,1296195998
468,16,3.5,1296196073
468,17,3.5,1296195956
468,19,1.5,1296190090
468,21,2.5,1296195775
468,24,2.5,1296198402
468,25,3.0,1296195961
468,31,1.5,1296193889
468,32,3.0,1296189720
468,34,3.5,1296191457
468,39,3.0,1296195802
468,44,1.5,1296197500
468,47,3.5,1296195557
468,48,2.5,1296197205
468,50,3.0,1296195544
470,1,3.5,1234088628
470,29,4.0,1233101190
471,1,3.5,1239658613
471,2,3.0,1239744723
471,10,4.5,1257634439
472,1,5.0,939004597
472,6,3.0,994737953
472,7,2.0,944321656
472,11,3.0,944321835
472,16,4.0,939692158
472,17,4.0,939141338
472,21,4.0,939072462
472,25,5.0,939691226
472,29,4.0,1017535257
472,32,3.0,939049777
472,34,5.0,939071579
472,36,4.0,946843083
472,39,4.0,939072462
472,47,4.0,994738167
472,50,4.0,1017535859
473,2,5.0,1425643774
475,1,4.5,1446908358
475,16,4.0,1447072053
475,47,4.0,1447071828
476,16,5.0,978966317
478,47,3.5,1446621801
479,2,4.0,1409093666
480,1,5.0,1272669366
480,2,5.0,1272669458
480,32,3.0,1272668464
480,34,3.5,1272670036
480,47,4.0,1272670017
480,50,4.5,1272667244
481,1,4.0,1437000892
481,16,4.0,1437107274
481,32,4.0,1437001138
482,32,4.0,949292001
483,50,4.0,1465389616
484,1,3.0,851345204
484,3,4.0,851345272
484,17,5.0,851345205
484,25,2.0,851345205
484,32,5.0,851345204
484,41,4.0,851345432
485,31,4.0,1337748425
486,1,5.0,1464121011
486,34,2.5,1464121171
487,2,4.0,832836515
487,10,4.0,832836302
487,11,4.0,832836467
487,17,5.0,832836492
487,19,3.0,832836405
487,22,5.0,832836661
487,27,3.0,832838282
487,31,5.0,832836558
487,32,4.0,832836378
487,34,3.0,832836378
487,39,4.0,832836405
487,47,4.0,832836352
487,48,3.0,832836572
487,50,5.0,832836405
488,47,4.0,1308944597
489,24,3.0,944961127
489,41,4.0,944960408
490,1,1.0,851786086
490,6,5.0,851786277
490,9,4.0,851786427
490,14,3.0,851786330
490,32,3.0,851786086
490,36,3.0,851786277
491,1,5.0,940796476
491,11,3.0,940797048
491,21,3.0,940796953
491,34,4.0,940796422
491,39,4.0,940797183
492,30,2.0,898110583
492,35,4.0,898111314
493,7,4.0,954685491
493,11,4.0,954685288
493,17,4.0,954685153
493,25,3.0,954685326
493,28,4.0,954685191
493,34,5.0,954684819
493,48,2.0,954685491
494,50,5.0,1342747884
495,34,5.0,846384319
495,47,4.0,846384293
496,2,4.0,834060098
496,3,3.0,843218375
496,6,5.0,843218321
496,11,4.0,837017766
496,15,3.0,834598803
496,19,2.0,834059934
496,20,4.0,834598410
496,22,5.0,834060753
496,23,4.0,843218321
496,27,4.0,834598448
496,31,4.0,834060152
496,34,2.0,834059907
496,47,3.0,834059907
496,48,3.0,834060152
499,50,5.0,965247608
500,1,2.0,1228946388
500,2,1.5,1228946281
500,19,3.0,1228963336
500,34,2.5,1228946744
500,39,2.5,1228946243
500,48,2.5,1228963545
501,1,5.0,1283137657
501,36,4.5,1283137825
501,47,5.0,1283137699
501,50,3.5,1289258039
502,1,4.0,861302126
502,6,3.0,861302161
502,18,3.0,861302538
502,25,5.0,861302126
502,32,5.0,861302126
502,36,5.0,861302161
502,50,5.0,861322516
503,1,4.0,1432365762
503,50,4.0,1432366655
505,3,3.0,1340413945
505,7,3.0,1340413951
506,1,4.0,865395296
506,2,3.0,865395979
506,19,3.0,865395921
506,32,3.0,865395295
507,1,3.0,862090954
507,3,2.0,862091271
507,9,1.0,862091545
507,18,4.0,862091839
507,32,4.0,862090953
507,36,5.0,862091271
508,11,3.0,844376294
508,21,5.0,844376165
508,32,3.0,844376206
508,34,5.0,844376142
508,41,5.0,844377195
508,47,5.0,844376097
508,50,5.0,844376206
509,1,3.0,939329344
509,3,2.0,946276711
509,6,3.0,939471667
509,11,3.0,1095897396
509,14,3.0,939342219
509,16,4.0,939342432
509,17,4.0,939328099
509,21,4.0,939329651
509,25,4.0,939340016
509,28,4.0,940012794
509,30,3.0,939341117
509,32,4.0,939341117
509,34,3.0,939329179
509,36,4.5,1093299814
509,41,4.5,1093278310
509,42,2.0,940016257
509,45,3.5,1093278335
509,47,4.0,940016006
509,50,5.0,940016006
510,1,1.0,944346953
510,17,4.0,944348185
510,21,4.0,952820505
510,25,1.0,944346953
510,34,1.0,946974972
510,36,4.0,946893253
511,11,4.0,829351964
511,16,5.0,829351964
511,21,5.0,829351964
511,25,4.0,829351964
511,31,4.0,829352433
511,36,5.0,829351964
511,50,5.0,829352433
514,1,4.0,853892832
514,3,1.0,853892868
514,5,1.0,853892868
514,14,3.0,853892898
514,17,3.0,853892833
514,21,3.0,853894140
514,24,1.0,853896519
514,25,5.0,853892833
514,29,5.0,853893081
514,32,4.0,853892832
514,34,4.0,853894009
514,35,3.0,853894140
514,36,4.0,853892867
514,38,1.0,853896032
514,39,3.0,854116134
514,43,3.0,853893138
514,44,3.0,853897100
514,45,4.0,853894362
514,47,4.0,853893935
514,48,2.0,853894938
514,50,5.0,853893691
516,3,3.0,844687536
516,5,3.0,844687485
516,6,4.0,844687340
516,7,4.0,844687509
516,9,3.0,844687820
516,10,4.0,844687118
516,12,3.0,844687789
516,13,3.0,844688688
516,19,3.0,844687167
516,21,5.0,844687168
516,22,5.0,844687379
516,23,3.0,844687509
516,25,5.0,844687365
516,30,4.0,844688700
516,31,4.0,844687388
516,32,4.0,844687197
516,34,3.0,844687152
516,39,3.0,844687182
516,44,3.0,844687325
516,47,4.0,844687137
517,2,5.0,846450065
517,11,5.0,846450066
517,17,5.0,846450097
517,19,3.0,846450012
517,39,4.0,846450026
517,47,5.0,846449972
518,1,5.0,945369114
518,2,4.0,945362514
518,4,1.0,945365209
518,5,3.0,945364959
518,7,3.0,945361906
518,9,4.0,945369995
518,11,5.0,945362876
518,13,5.0,945369411
518,17,5.0,945362632
518,19,3.0,945365345
518,21,1.0,945363877
518,22,4.0,945367938
518,24,3.0,945445633
518,34,5.0,945363618
518,39,4.0,945362876
518,47,5.0,945367593
518,48,1.0,945362044
519,50,4.0,1468758676
520,1,3.0,1142028487
520,32,4.5,1142024573
520,47,5.0,1142025848
520,48,2.0,1142024211
520,50,5.0,1142025871
521,50,4.5,1370072261
522,2,2.5,1391353926
522,19,3.5,1391351897
522,32,3.0,1391353917
522,47,4.0,1391350444
522,50,3.0,1391346849
523,16,1.0,1202235294
523,48,4.0,1202235506
523,50,5.0,1202234760
524,32,4.0,1256288131
525,1,2.0,1024928544
525,2,2.0,1024929394
525,6,4.0,1024929782
525,10,3.0,1024930416
525,21,4.0,1024929782
525,31,4.0,1024928582
525,32,3.0,1024928789
526,1,4.0,1428641074
527,19,1.5,1281233953
527,25,3.0,1281233879
527,32,3.5,1281232477
527,34,1.0,1281234175
527,36,2.0,1281233906
527,39,2.5,1281233840
527,47,3.5,1281233678
527,50,3.5,1281233179
528,19,2.5,1141605315
528,50,4.0,1141605961
529,1,4.0,959965342
529,17,4.5,1353370957
529,24,3.0,960264734
529,25,4.0,1332171560
529,28,4.0,1387829869
529,32,4.0,959965822
529,34,5.0,959964987
529,36,4.5,1351225218
530,1,5.0,879014231
530,14,4.0,879014515
530,17,4.0,877749107
530,36,5.0,879014382
530,40,3.0,879014515
530,48,4.0,882388817
531,1,3.0,1240402247
531,2,4.0,1243510104
531,34,3.0,1240402299
531,48,3.0,1244063107
532,19,3.5,1076971607
533,25,1.0,965318357
533,32,4.0,965316504
533,36,4.0,965316145
534,1,5.0,973376852
534,2,4.0,973376511
534,3,2.0,973374764
534,6,5.0,973375745
534,11,3.0,973374582
534,16,4.0,973440399
534,17,2.0,973374360
534,21,2.0,973375818
534,22,4.0,973377415
